,ID,name,address,a1,a2,city,pCode,lat,long,dist,dUnit,phone,sCode,cCode,hours,type,brand,brandDV,typeDV
1078,Bata_4333,4333 M/S HAPPY FEET,"GROUND AND FIRST FLOOR,","GROUND AND FIRST FLOOR,",,DODDABALLAPUR,561203,13.3065022,77.5342494,1439.08,km,9341635256,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1079,Bata_4170,4170 M/S ADVANCE INDIA PROJECTS LIM,SHOP NO 47-48,SHOP NO 47-48,,KHANNA,141401,30.686343,76.252202,1439.16,km,9646253053,Punjab,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1080,Bata_2836,2836 TAKSH GALAXY M,TAKSH GALAXY MALL,TAKSH GALAXY MALL,,BARODA,390019,22.301346,73.254861,1444.91,km,7208799603,Gujarat,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1081,Bata_4139,4139 M/S CITY SHOES,SHOP NO 27,SHOP NO 27,,GADAG,582102,15.4302207,75.630779,1446.54,km,8660141751,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1082,Bata_4588,4588 M/S. SERENE ENTERPRISES,"BATA SHOE STORE, GROUND","BATA SHOE STORE, GROUND",,WAGHOLI- PUNE,412207,18.58611,73.993804,1446.95,km,7887472730,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1083,Bata_9148,9148 HRBR LAYOUT   ,320 HRBR LAYOUT,320 HRBR LAYOUT,,BANGALORE,560084,13.09402,77.643288,1447.86,km,9845018109,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1084,Bata_4603,4603 M/S. SINDHU GROUPS,BATA SHOE STORE,BATA SHOE STORE,,RAJANUKUNTE-BENGALURU,560064,13.146106,77.56998,1449.17,km,7204223248,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1085,Bata_2427,2427 MANDVI BARODA,MAHAVEER KRUPA A-1/4,MAHAVEER KRUPA A-1/4,,BARODA,390001,22.300358,73.209201,1449.60,km,9924892806,Gujarat,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1086,Bata_9326,9326 HP INDIRANAGAR,NO.759,NO.759,,BANGALORE,560038,13.114296,77.5963159,1449.74,km,8970772002,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,hushpuppies,Hush Puppies,
1087,Bata_4549,4549 M/S. AAKARSHAN,NO-132 /1 /115 /1 /2,NO-132 /1 /115 /1 /2,,AYYAPPA NAGAR-BENGALURU,560036,13.004773,77.714743,1449.77,km,9901304609,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1088,Bata_9201,9201 INTL TECH PARK,INTERNATIONAL TECH PARK,INTERNATIONAL TECH PARK,,BANGALORE,560048,12.985788,77.735435,1449.78,km,8951434647,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1089,Bata_1917,1917 WHITEFIELD 2  ,312/286,312/286,,BANGALORE,560066,12.988135,77.731795,1449.86,km,9901565499,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1090,Bata_9208,9208 HP SHANTINIKTN,UNIT NO 16 FIRST FLOOR,UNIT NO 16 FIRST FLOOR,,BANGALORE,560048,12.98975,77.728128,1450.00,km,9980516844,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,f,,
1091,Bata_1527,1527 FORUM NBH MALL,FORUM NEIGHBOURHOOD MALL,FORUM NEIGHBOURHOOD MALL,,BANGALORE,560066,12.9688853,77.7495719,1450.11,km,9945207707,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1092,Bata_2247,2247 TOWER BAZAR II,MAYUR BUILDING,MAYUR BUILDING,,BARODA,390001,22.303373,73.203448,1450.18,km,9016537204,Gujarat,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1093,Bata_2196,2196 JAIRATNA JRV,17/18 AMARDEEP APARTMENT,17/18 AMARDEEP APARTMENT,,BARODA,390001,22.293059,73.203737,1450.20,km,7984018364,Gujarat,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1094,Bata_4326,4326 M/S S H ENTERPRISES,"229, SURVEY #50/4","229, SURVEY #50/4",,BANGALORE,560077,13.06098,77.640089,1450.76,km,8073473105,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1095,Bata_1797,1797 OLD MADRAS RD ,OLD MADRAS TOAD,OLD MADRAS TOAD,,BANGALORE,560036,13.009097,77.696483,1450.77,km,8197306702,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1096,Bata_1660,1660 INORBIT HP BLR,GROUND FLOOR 026,GROUND FLOOR 026,,BANGALORE,560066,12.979335,77.728517,1450.82,km,8951477602,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,f,,
1097,Bata_9292,9292 HP FORUM NBH  ,UNIT NO 5 GROUND FLOOR,UNIT NO 5 GROUND FLOOR,,BANGALORE,560066,12.959663,77.747963,1450.98,km,8500006610,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,hushpuppies,Hush Puppies,
1098,Bata_1303,1303 NEYVELI       ,4/3 MAIN BAZAR,4/3 MAIN BAZAR,,NEYVELI,607803,11.613326,79.488086,1450.99,km,9600662038,Tamil Nadu,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1099,Bata_1978,1978 T C PALYA-BLR ,10 T C PALYA MAIN ROAD,10 T C PALYA MAIN ROAD,,BANGALORE,560016,13.021183,77.678752,1451.10,km,9036478287,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1100,Bata_9209,9209 RMZ GALERIA HP,UNIT NO UGF 10,UNIT NO UGF 10,,BANGALORE,560064,13.094144,77.595309,1451.44,km,7829748791,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,hushpuppies,Hush Puppies,
1101,Bata_9084,9084 RMZ GALLARIA  ,FF 17  18,FF 17  18,,BANGALORE,560064,13.09347,77.595284,1451.49,km,7892901398,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1102,Bata_1676,1676 PHOENIX MKT CT,PHOENIX MARKET CITY,PHOENIX MARKET CITY,,BANGALORE,560048,12.997349,77.696736,1451.70,km,8777581414,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1103,Bata_9086,9086 PHOENIX MKT CT,FIRST FLOOR,FIRST FLOOR,,BANGALORE,560048,12.996983,77.696753,1451.73,km,9986723855,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,hushpuppies,Hush Puppies,
1104,Bata_2730,2730 EVA MALL,UNIT 4 / 5 / 6 FIRST FLR,UNIT 4 / 5 / 6 FIRST FLR,,BARODA,390011,22.273559,73.188594,1451.87,km,7999173802,Gujarat,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1105,Bata_9139,9139 VARTIOUS MALL ,VARTIOUS MALL UNIT NO 13,VARTIOUS MALL UNIT NO 13,,BANGALORE,560048,12.996209,77.695458,1451.89,km,8105765495,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,f,,
1106,Bata_1468,1468 RAM MURTHY NGR,"NO.7  8,B-8","NO.7  8,B-8",,BANGALORE,560016,13.011459,77.674932,1452.18,km,9743278686,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1107,Bata_2731,2731 EVA MALL HP,UNIT NO. G-21  GROUND FLR,UNIT NO. G-21  GROUND FLR,,BARODA,390011,22.273878,73.183826,1452.36,km,8673885515,Gujarat,IN,MON-SUN 10:00 AM TO 10:00 PM,o,hushpuppies,Hush Puppies,
1108,Bata_2024,2024 G T C,101102 GOLDEN TRADE CTR,101102 GOLDEN TRADE CTR,,BARODA,390002,22.314318,73.181022,1452.42,km,9998141724,Gujarat,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1109,Bata_4589,4589 M/S. RAMAKRISHNA APPARELS,BATA SHOE STORE,BATA SHOE STORE,,JAKKUR-BENGALURU,560064,13.072497,77.605249,1452.43,km,9916127960,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1110,Bata_1859,1859 NEW TOWN      ,1133 MIG 3RD PHASE,1133 MIG 3RD PHASE,,BANGALORE,560064,13.104245,77.5691303,1452.58,km,9060484793,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1111,Bata_9154,9154 HORAMAVU-BLORE,1  2 ASHIRWAD COLONY,1  2 ASHIRWAD COLONY,,BANGALORE,560043,13.021424,77.657258,1452.68,km,9980098690,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1112,Bata_1489,1489 WHITE FIELD   ,"7/3,THOOPARAHALLI VILLAGE","7/3,THOOPARAHALLI VILLAGE",,BANGALORE,560066,12.959704,77.716324,1453.31,km,9901944322,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1113,Bata_4394,4394 M/S J K ENTERPRISES,HOUSE NO-26/4,HOUSE NO-26/4,,SUNDER NAGAR,175019,31.534798847,76.8885329883,1453.34,km,9915811123,Himachal Pradesh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1114,Bata_2616,2616 ALKAPURI II   ,GROUND FLOOR 3  4,GROUND FLOOR 3  4,,BARODA,390007,22.310744,73.171691,1453.40,km,9824803738,Gujarat,IN,MON-SUN 10:00 AM TO 10:00 PM,o,f,,
1115,Bata_2534,2534 INORBIT BARODA,UNIT NO.G-20 GROUND FLR,UNIT NO.G-20 GROUND FLR,,BARODA,390001,22.327254,73.169878,1453.50,km,8488946332,Gujarat,IN,MON-SUN 10:00 AM TO 10:00 PM,o,hushpuppies,Hush Puppies,
1116,Bata_2893,2893 WINDSOR PLAZA,SHOP NO GF 34 & 48,SHOP NO GF 34 & 48,,BARODA,390007,22.3103543,73.1701303,1453.56,km,8347694401,Gujarat,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1117,Bata_1573,1573 HENNUR CROSS  ,"NO.2 B.R HOUSE,","NO.2 B.R HOUSE,",,BANGALORE,560043,13.030596,77.6348981,1453.60,km,7975438076,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1118,Bata_4188,4188 M/S T M S ENTERPRISES,R K HEGDE NAGAR,R K HEGDE NAGAR,,BANGALORE,560077,13.023456,77.642619,1453.60,km,8073473105,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1119,Bata_1757,1757 KALYAN NAGAR  ,"505, 4TH MAIN","505, 4TH MAIN",,BANGALORE,560043,13.02532,77.636983,1453.87,km,6361312970,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,f,,
1120,Bata_2857,2857 KHARADI PUNE,PRADEEP PLAZA,PRADEEP PLAZA,,PUNE,411014,18.55266,73.93571,1453.95,km,9960779278,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1121,Bata_2464,2464 INORBIT BARODA,G-11 GROUND FLOOR,G-11 GROUND FLOOR,,BARODA,390001,22.322684,73.165181,1454.01,km,9426335019,Gujarat,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1122,Bata_1446,1446 BANASAWADI    ,"NO.20,CENTRE COURT","NO.20,CENTRE COURT",,BANGALORE,560043,13.012467,77.648054,1454.09,km,9036166216,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1123,Bata_1100,1100 SAHAKARNAGAR  ,NO 11  12 SAHAKARNAGAR,NO 11  12 SAHAKARNAGAR,,BANGALORE,560009,13.062582,77.593226,1454.13,km,8792175724,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1124,Bata_1843,1843 KRPURAM1025   ,MOTATI MEADOWS,MOTATI MEADOWS,,BANGALORE,560093,12.9941,77.663669,1454.42,km,9972910867,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1125,Bata_2251,2251 RACE COURSE,RACE COURSE CIRCLE,RACE COURSE CIRCLE,,BARODA,390007,22.313504,73.158179,1454.78,km,7041309914,Gujarat,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1126,Bata_1081,1081 KAMMANAHALLI  ,SITE NO - 5VIJAY COMPLX,SITE NO - 5VIJAY COMPLX,,BANGALORE,560084,13.014754,77.636044,1454.80,km,9738751584,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1127,Bata_1661,1661 VIGNANNAGAR   ,32 33 37  38,32 33 37  38,,BANGALORE,560075,12.971694,77.681467,1454.92,km,8618025478,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1128,Bata_9213,9213 MARATHALLI-2  ,NO 709,NO 709,,BANGALORE,560037,12.956569,77.697056,1454.99,km,7348999449,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1129,Bata_2365,2365 AMANORA PUNE,STORE NO. EB-GF-20,STORE NO. EB-GF-20,,PUNE,411028,18.518736,73.935122,1455.24,km,9822276534,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1130,Bata_1928,1928 VIDYARNPURA II,HMT LAYOUT,HMT LAYOUT,,BANGALORE,560097,13.079365,77.559303,1455.32,km,8892255149,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1131,Bata_4559,4559 M/S. SWARA MART,BATA SHOE STORE,BATA SHOE STORE,,MIRAJ,416410,16.91327,74.64114,1455.39,km,8208033652,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1132,Bata_4206,4206 M/S STRAWBERRY DRIVES,"241/3, GROUND FLOOR","241/3, GROUND FLOOR",,BANGALORE,560087,12.92109,77.730089,1455.44,km,9731105499,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1133,Bata_2635,2635 GHOD DOD RD HP,SHOP NO. S2B,SHOP NO. S2B,,SURAT,395007,22.283937,73.150179,1455.76,km,8511897698,Gujarat,IN,MON-SUN 10:00 AM TO 10:00 PM,o,hushpuppies,Hush Puppies,
1134,Bata_9214,9214 ORION EAST    ,UNIT NO.107 FIRST FLOOR,UNIT NO.107 FIRST FLOOR,,BANGALORE,560043,13.001471,77.63264,1456.12,km,8953037404,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1135,Bata_1604,1604 TIPPASANDRA II,"10,80FT ROAD,","10,80FT ROAD,",,BANGALORE,560008,12.975369,77.646904,1457.18,km,8050709101,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1136,Bata_9143,9143 BBG PHOENIX   ,FIRST FLOOR,FIRST FLOOR,,BANGALORE,560048,13.001217,77.618629,1457.19,km,8147962264,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,f,,
1137,Bata_9149,9149 BATA FOR HER  ,GROUND FLOOR,GROUND FLOOR,,BANGALORE,560048,13.001217,77.618629,1457.19,km,9108225132,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,f,,
1138,Bata_4171,4171 M/S S V FOOTWEAR AND NON FOOTW,"SHOP NO 2,SURVEY NO 195/3","SHOP NO 2,SURVEY NO 195/3",,DOMMASANDRA-BANGALORE,562125,12.887334,77.740846,1457.41,km,8722297002,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1139,Bata_1444,1444 JEEVANBHIMA NG,1308 SHETTY PLAZA,1308 SHETTY PLAZA,,BANGALORE,560008,12.968196,77.650777,1457.47,km,8310813236,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1140,Bata_9176,9176 CMH RD II-BLOR,NO 540 CMH RD,NO 540 CMH RD,,BANGALORE,560038,12.978121,77.638383,1457.59,km,8904135280,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1141,Bata_1577,1577 SANJAYNAGAR   ,"SHIVALAYA ARCADE,NO.3,","SHIVALAYA ARCADE,NO.3,",,BANGALORE,560094,13.036201,77.57505,1457.61,km,9110212206,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1142,Bata_1080,1080 GANGANAGAR  II,NO 12 H G H LAYOUT,NO 12 H G H LAYOUT,,BANGALORE,560032,13.025092,77.586718,1457.64,km,9900415215,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1143,Bata_1423,1423 R T NAGAR     ,"415,2ND MAIN","415,2ND MAIN",,BANGALORE,560032,13.019224,77.592506,1457.68,km,8497039248,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1144,Bata_1499,1499 KEMPORT MALL  ,SHOP NO 8  9 JUBILANT,SHOP NO 8  9 JUBILANT,,BANGALORE,560017,12.959092,77.656359,1457.80,km,9926672147,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1145,Bata_4223,4223 M/S BEAUTIFUL FEET,"GROUND FLOOR, NO 19 ","GROUND FLOOR, NO 19 ",,BANGALORE,560064,13.06342,77.540981,1457.97,km,9341635256,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1146,Bata_1379,1379 COLES ROAD,69 COLES ROAD,69 COLES ROAD,,BANGALORE,560005,12.994295,77.614642,1458.04,km,9945883080,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1147,Bata_1361,1361 NEW BEL ROAD  ,"111,ITI LAYOUT","111,ITI LAYOUT",,BANGALORE,560094,13.033984,77.569435,1458.21,km,9113699935,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1148,Bata_9074,9074 INDIRANAGAR   ,2010 PID-74-1-2010,2010 PID-74-1-2010,,BANGALORE,560038,12.964475,77.641606,1458.46,km,9741302343,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1149,Bata_1462,1462 MATHIKERE     ,NO 5 OLD NO 85,NO 5 OLD NO 85,,BANGALORE,560054,13.031176,77.559568,1459.17,km,9008785679,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1150,Bata_2737,2737 FATIMA NAGAR,SHOWROOM-B  KPCT,SHOWROOM-B  KPCT,,PUNE,411013,18.502816,73.90021,1459.30,km,9975732251,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1151,Bata_1086,1086 L M STREET,62 LAXAMAN MUDALIER ST,62 LAXAMAN MUDALIER ST,,BANGALORE,560001,12.982405,77.609135,1459.41,km,9036713635,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1152,Bata_4398,4398 M/S PARAM SALES CORPORATION,"FIRST FLOOR,NEAR SBI BANK","FIRST FLOOR,NEAR SBI BANK",,BHOSARI,411039,18.623997,73.854293,1459.52,km,9922778883,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1153,Bata_1001,1001 COMMERCIAL ST ,46COMMERCIAL STREET,46COMMERCIAL STREET,,BANGALORE,560001,12.98385,77.60515,1459.59,km,9880575596,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1154,Bata_2812,2812 93 AVENUE PUNE,93 AVENUE GROUND FLOOR,93 AVENUE GROUND FLOOR,,PUNE,411022,18.506163,73.892957,1459.90,km,9673170029,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1155,Bata_9129,9129 SADASHIV NAGAR,33 GROUND FLOOR,33 GROUND FLOOR,,BANGALORE,560003,13.002327,77.578729,1460.07,km,9901109853,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1156,Bata_9054,9054 BRIGADE ROAD  ,BRIGADE ROAD,BRIGADE ROAD,,BANGALORE,560001,12.974328,77.607696,1460.17,km,9620198963,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1157,Bata_1153,1153 CHITRADURGA II,DOOR NO - 526/499,DOOR NO - 526/499,,CHITRADURGA,577501,14.22143,76.403823,1460.22,km,7899819753,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1158,Bata_9211,9211 HP BRIGADE RD2,UNIT NO 54 NILGIRIS BLDNG,UNIT NO 54 NILGIRIS BLDNG,,BANGALORE,560001,12.972928,77.607471,1460.30,km,9148750563,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,hushpuppies,Hush Puppies,
1159,Bata_1099,1099 MALLESWARAM II,352/2 SIMPIGE ROAD,352/2 SIMPIGE ROAD,,BANGALORE,560003,13.001302,77.571362,1460.70,km,9739761488,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1160,Bata_1014,1014 MALLESWARAM   ,115 SAMPIGE ROAD,115 SAMPIGE ROAD,,BANGALORE,560003,12.9992992,77.5714022,1460.86,km,8777581414,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1161,Bata_2038,2038 POONA CANTT,37 MAHATMA GANDHI ROAD,37 MAHATMA GANDHI ROAD,,PUNE,411001,18.512993,73.880034,1460.94,km,9820533636,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1162,Bata_2777,2777 MARVEL VISTA,UNIT  A-20 GROUND FLOOR,UNIT  A-20 GROUND FLOOR,,PUNE,411048,18.485284,73.889897,1460.97,km,9970603344,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1163,Bata_2255,2255 M G RD II,SHOP NO. 257 257A  258,SHOP NO. 257 257A  258,,PUNE,411001,18.512486,73.878791,1461.08,km,7720902411,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1164,Bata_9199,9199 BRIGADE ORION ,UG 26 BRIGADE GATEWAY,UG 26 BRIGADE GATEWAY,,BANGALORE,560055,13.011627,77.555048,1461.09,km,7829748791,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,hushpuppies,Hush Puppies,
1165,Bata_9202,9202 BRIGADE O MALL,NO UG-36 BRIGADE GATEWAY,NO UG-36 BRIGADE GATEWAY,,BANGALORE,560055,13.010774,77.55562,1461.11,km,9591630940,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1166,Bata_1980,1980 HESARGHATTA RD,2 DEFFENCE COLLONY,2 DEFFENCE COLLONY,,BANGALORE,560073,13.053665,77.507463,1461.27,km,9060919386,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1167,Bata_1530,1530 INORBIT   BLR ,INORBIT MALL GROUND FLOOR,INORBIT MALL GROUND FLOOR,,BANGALORE,560066,12.971599,77.594563,1461.37,km,9415381715,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,f,,
1168,Bata_9146,9146 MANTRI MALL HP,UG NO 21,UG NO 21,,BANGALORE,560003,12.991774,77.570628,1461.52,km,9741931353,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,hushpuppies,Hush Puppies,
1169,Bata_9147,9147 MANTRI MALL   ,UG NO 39  40,UG NO 39  40,,BANGALORE,560003,12.991761,77.570717,1461.52,km,9986358481,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1170,Bata_9203,9203 BBG M3 MALL   ,UBIT NO S-62 SECOND FLOOR,UBIT NO S-62 SECOND FLOOR,,BANGALORE,560003,12.9917,77.5706,1461.53,km,8892255149,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,f,,
1171,Bata_4584,4584 M/S. ABI AGENCIES,BATA SHOE STORE,BATA SHOE STORE,,HARALUR-BENGALURU,560100,12.9067387,77.6612501,1461.69,km,9980097962,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1172,Bata_1610,1610 HDP BANGALORE ,RETAIL DISTRIBUTION CENTR,RETAIL DISTRIBUTION CENTR,,BANGALORE,635126,12.71929,77.8706,1461.78,km,9940405793,Tamil Nadu,IN,MON-SUN 10:00 AM TO 10:00 PM,o,f,,
1173,Bata_2112,2112 KIRKEE,85 NEW BAZAR,85 NEW BAZAR,,PUNE,411003,18.568056,73.850834,1461.86,km,8055932314,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1174,Bata_1986,1986 HSR LAYOUT-HP,NO 2608 SEC 1,NO 2608 SEC 1,,BANGALORE,560102,12.912746,77.651697,1461.91,km,7353416330,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,hushpuppies,Hush Puppies,
1175,Bata_2111,2111 KIRKEE II,1 KIRKEE BUSINESS CENTRE,1 KIRKEE BUSINESS CENTRE,,PUNE,411003,18.564626,73.851015,1461.97,km,9755776910,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1176,Bata_9374,9374 VEGA CITY HP,UNIT NO FF-20 1ST FLR,UNIT NO FF-20 1ST FLR,,BANGALORE,560076,12.9794048,77.5749632,1462.20,km,9844919348,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,hushpuppies,Hush Puppies,
1177,Bata_1498,1498 KORMANGALA II ,"93, 5TH CROSS, 6TH BLOCK","93, 5TH CROSS, 6TH BLOCK",,BANGALORE,560095,12.937252,77.619624,1462.29,km,8073126286,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1178,Bata_1007,1007 BLR K G ROAD,CHAMBER OF COMMERCE BLDG.,CHAMBER OF COMMERCE BLDG.,,BANGALORE,560009,12.973929,77.579379,1462.31,km,8971338333,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1179,Bata_9257,9257 ALANKAR PLAZA,23,23,,BANGALORE,560009,12.974724,77.576891,1462.43,km,8147902076,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1180,Bata_1411,1411 AVENUE ROAD II,RICE MEMORIAL CHURCH,RICE MEMORIAL CHURCH,,BANGALORE,560002,12.971203,77.580262,1462.47,km,8310150618,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1181,Bata_1076,1076 MODI HOSPTL RD,NO-3DR MODI HOSPITAL RD,NO-3DR MODI HOSPITAL RD,,BANGALORE,560086,12.997496,77.549551,1462.63,km,9972091603,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1182,Bata_1886,1886 MARATHALLI ORR,NO 117,NO 117,,BANGALORE,560037,12.916036,77.637882,1462.66,km,9900446250,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1183,Bata_9287,9287 LULU MALL,FF 20  21 FIRST FLOOR,FF 20  21 FIRST FLOOR,,BANGALORE,560023,12.980995,77.563559,1462.92,km,9108225132,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
